1.00 0.00 0.016807

0.00 0.01 0.012129
0.01 0.01 0.012136
0.01 0.01 0.012138
0.02 0.01 0.012132
0.02 0.01 0.012117
0.03 0.01 0.012093
0.03 0.01 0.012059
0.04 0.01 0.012018
0.04 0.01 0.011968
0.05 0.01 0.011911
0.05 0.01 0.011848
0.06 0.01 0.011780
0.06 0.01 0.011707
0.07 0.01 0.011630
0.07 0.01 0.011551
0.08 0.01 0.011468
0.08 0.01 0.011384
0.09 0.01 0.011299
0.09 0.01 0.011213
0.10 0.01 0.011127
0.10 0.01 0.011041
0.11 0.01 0.010956
0.11 0.01 0.010872
0.12 0.01 0.010789
0.12 0.01 0.010707
0.13 0.01 0.010628
0.13 0.01 0.010550
0.14 0.01 0.010475
0.14 0.01 0.010403
0.15 0.01 0.010334
0.15 0.01 0.010267
0.16 0.01 0.010204
0.16 0.01 0.010143
0.17 0.01 0.010086
0.17 0.01 0.010033
0.18 0.01 0.009983
0.18 0.01 0.009936
0.19 0.01 0.009894
0.19 0.01 0.009855
0.20 0.01 0.009820
0.20 0.01 0.009789
0.21 0.01 0.009761
0.21 0.01 0.009738
0.22 0.01 0.009719
0.22 0.01 0.009703
0.23 0.01 0.009692
0.23 0.01 0.009684
0.24 0.01 0.009681
0.24 0.01 0.009682
0.25 0.01 0.009687
0.25 0.01 0.009695
0.26 0.01 0.009709
0.26 0.01 0.009726
0.27 0.01 0.009747
0.27 0.01 0.009772
0.28 0.01 0.009802
0.28 0.01 0.009835
0.29 0.01 0.009873
0.29 0.01 0.009915
0.30 0.01 0.009961
0.30 0.01 0.010011
0.31 0.01 0.010065
0.31 0.01 0.010123
0.32 0.01 0.010186
0.32 0.01 0.010252
0.33 0.01 0.010322
0.33 0.01 0.010397
0.34 0.01 0.010475
0.34 0.01 0.010558
0.35 0.01 0.010645
0.35 0.01 0.010735
0.36 0.01 0.010830
0.36 0.01 0.010928
0.37 0.01 0.011030
0.37 0.01 0.011136
0.38 0.01 0.011246
0.38 0.01 0.011359
0.39 0.01 0.011477
0.39 0.01 0.011598
0.40 0.01 0.011722
0.40 0.01 0.011850
0.41 0.01 0.011981
0.41 0.01 0.012116
0.42 0.01 0.012254
0.42 0.01 0.012395
0.43 0.01 0.012540
0.43 0.01 0.012687
0.44 0.01 0.012837
0.44 0.01 0.012990
0.45 0.01 0.013146
0.45 0.01 0.013304
0.46 0.01 0.013464
0.46 0.01 0.013627
0.47 0.01 0.013792
0.47 0.01 0.013959
0.48 0.01 0.014128
0.48 0.01 0.014298
0.49 0.01 0.014470
0.49 0.01 0.014644
0.50 0.01 0.014818
0.50 0.01 0.014993
0.51 0.01 0.015169
0.51 0.01 0.015346
0.52 0.01 0.015523
0.52 0.01 0.015700
0.53 0.01 0.015877
0.53 0.01 0.016054
0.54 0.01 0.016230
0.54 0.01 0.016406
0.55 0.01 0.016580
0.55 0.01 0.016754
0.56 0.01 0.016925
0.56 0.01 0.017096
0.57 0.01 0.017264
0.57 0.01 0.017430
0.58 0.01 0.017594
0.58 0.01 0.017756
0.59 0.01 0.017914
0.59 0.01 0.018070
0.60 0.01 0.018222
0.60 0.01 0.018370
0.61 0.01 0.018515
0.61 0.01 0.018656
0.62 0.01 0.018793
0.62 0.01 0.018925
0.63 0.01 0.019053
0.63 0.01 0.019176
0.64 0.01 0.019294
0.64 0.01 0.019407
0.65 0.01 0.019514
0.65 0.01 0.019616
0.66 0.01 0.019712
0.66 0.01 0.019803
0.67 0.01 0.019887
0.67 0.01 0.019965
0.68 0.01 0.020037
0.68 0.01 0.020103
0.69 0.01 0.020162
0.69 0.01 0.020215
0.70 0.01 0.020261
0.70 0.01 0.020301
0.71 0.01 0.020334
0.71 0.01 0.020360
0.72 0.01 0.020379
0.72 0.01 0.020392
0.73 0.01 0.020398
0.73 0.01 0.020397
0.74 0.01 0.020390
0.74 0.01 0.020376
0.75 0.01 0.020355
0.75 0.01 0.020329
0.76 0.01 0.020296
0.76 0.01 0.020257
0.77 0.01 0.020211
0.77 0.01 0.020161
0.78 0.01 0.020104
0.78 0.01 0.020042
0.79 0.01 0.019974
0.79 0.01 0.019902
0.80 0.01 0.019825
0.80 0.01 0.019743
0.81 0.01 0.019657
0.81 0.01 0.019567
0.82 0.01 0.019473
0.82 0.01 0.019376
0.83 0.01 0.019275
0.83 0.01 0.019172
0.84 0.01 0.019067
0.84 0.01 0.018959
0.85 0.01 0.018850
0.85 0.01 0.018739
0.86 0.01 0.018627
0.86 0.01 0.018515
0.87 0.01 0.018402
0.87 0.01 0.018290
0.88 0.01 0.018178
0.88 0.01 0.018068
0.89 0.01 0.017959
0.89 0.01 0.017852
0.90 0.01 0.017748
0.90 0.01 0.017647
0.91 0.01 0.017549
0.91 0.01 0.017455
0.92 0.01 0.017365
0.92 0.01 0.017280
0.93 0.01 0.017201
0.93 0.01 0.017127
0.94 0.01 0.017060
0.94 0.01 0.016999
0.95 0.01 0.016946
0.95 0.01 0.016900
0.96 0.01 0.016862
0.96 0.01 0.016833
0.97 0.01 0.016811
0.97 0.01 0.016797
0.98 0.01 0.016792
0.98 0.01 0.016792
0.99 0.01 0.016798
0.99 0.01 0.016807
1.00 0.01 0.016816

0.00 0.01 0.012125
0.01 0.01 0.012134
0.01 0.01 0.012136
0.02 0.01 0.012130
0.02 0.01 0.012115
0.03 0.01 0.012092
0.03 0.01 0.012060
0.04 0.01 0.012021
0.04 0.01 0.011974
0.05 0.01 0.011921
0.05 0.01 0.011862
0.06 0.01 0.011798
0.06 0.01 0.011730
0.07 0.01 0.011658
0.07 0.01 0.011583
0.08 0.01 0.011505
0.08 0.01 0.011426
0.09 0.01 0.011345
0.09 0.01 0.011264
0.10 0.01 0.011182
0.10 0.01 0.011101
0.11 0.01 0.011020
0.11 0.01 0.010939
0.12 0.01 0.010860
0.12 0.01 0.010783
0.13 0.01 0.010707
0.13 0.01 0.010633
0.14 0.01 0.010561
0.14 0.01 0.010492
0.15 0.01 0.010425
0.15 0.01 0.010362
0.16 0.01 0.010301
0.16 0.01 0.010243
0.17 0.01 0.010188
0.17 0.01 0.010137
0.18 0.01 0.010089
0.18 0.01 0.010044
0.19 0.01 0.010003
0.19 0.01 0.009966
0.20 0.01 0.009932
0.20 0.01 0.009903
0.21 0.01 0.009876
0.21 0.01 0.009854
0.22 0.01 0.009835
0.22 0.01 0.009821
0.23 0.01 0.009810
0.23 0.01 0.009803
0.24 0.01 0.009800
0.24 0.01 0.009801
0.25 0.01 0.009806
0.25 0.01 0.009815
0.26 0.01 0.009828
0.26 0.01 0.009845
0.27 0.01 0.009866
0.27 0.01 0.009891
0.28 0.01 0.009920
0.28 0.01 0.009953
0.29 0.01 0.009990
0.29 0.01 0.010031
0.30 0.01 0.010076
0.30 0.01 0.010125
0.31 0.01 0.010178
0.31 0.01 0.010235
0.32 0.01 0.010296
0.32 0.01 0.010361
0.33 0.01 0.010430
0.33 0.01 0.010503
0.34 0.01 0.010580
0.34 0.01 0.010661
0.35 0.01 0.010745
0.35 0.01 0.010834
0.36 0.01 0.010926
0.36 0.01 0.011022
0.37 0.01 0.011122
0.37 0.01 0.011226
0.38 0.01 0.011333
0.38 0.01 0.011444
0.39 0.01 0.011559
0.39 0.01 0.011677
0.40 0.01 0.011799
0.40 0.01 0.011924
0.41 0.01 0.012052
0.41 0.01 0.012184
0.42 0.01 0.012319
0.42 0.01 0.012456
0.43 0.01 0.012597
0.43 0.01 0.012741
0.44 0.01 0.012888
0.44 0.01 0.013037
0.45 0.01 0.013189
0.45 0.01 0.013343
0.46 0.01 0.013500
0.46 0.01 0.013659
0.47 0.01 0.013820
0.47 0.01 0.013983
0.48 0.01 0.014148
0.48 0.01 0.014314
0.49 0.01 0.014482
0.49 0.01 0.014651
0.50 0.01 0.014821
0.50 0.01 0.014992
0.51 0.01 0.015163
0.51 0.01 0.015336
0.52 0.01 0.015508
0.52 0.01 0.015681
0.53 0.01 0.015853
0.53 0.01 0.016025
0.54 0.01 0.016197
0.54 0.01 0.016368
0.55 0.01 0.016538
0.55 0.01 0.016707
0.56 0.01 0.016875
0.56 0.01 0.017040
0.57 0.01 0.017204
0.57 0.01 0.017366
0.58 0.01 0.017526
0.58 0.01 0.017683
0.59 0.01 0.017837
0.59 0.01 0.017989
0.60 0.01 0.018137
0.60 0.01 0.018281
0.61 0.01 0.018422
0.61 0.01 0.018560
0.62 0.01 0.018693
0.62 0.01 0.018822
0.63 0.01 0.018946
0.63 0.01 0.019066
0.64 0.01 0.019180
0.64 0.01 0.019290
0.65 0.01 0.019395
0.65 0.01 0.019494
0.66 0.01 0.019588
0.66 0.01 0.019676
0.67 0.01 0.019758
0.67 0.01 0.019834
0.68 0.01 0.019904
0.68 0.01 0.019968
0.69 0.01 0.020026
0.69 0.01 0.020078
0.70 0.01 0.020123
0.70 0.01 0.020161
0.71 0.01 0.020194
0.71 0.01 0.020219
0.72 0.01 0.020239
0.72 0.01 0.020251
0.73 0.01 0.020257
0.73 0.01 0.020257
0.74 0.01 0.020250
0.74 0.01 0.020237
0.75 0.01 0.020218
0.75 0.01 0.020193
0.76 0.01 0.020161
0.76 0.01 0.020124
0.77 0.01 0.020081
0.77 0.01 0.020032
0.78 0.01 0.019978
0.78 0.01 0.019918
0.79 0.01 0.019853
0.79 0.01 0.019784
0.80 0.01 0.019710
0.80 0.01 0.019631
0.81 0.01 0.019549
0.81 0.01 0.019462
0.82 0.01 0.019372
0.82 0.01 0.019279
0.83 0.01 0.019182
0.83 0.01 0.019084
0.84 0.01 0.018982
0.84 0.01 0.018879
0.85 0.01 0.018774
0.85 0.01 0.018668
0.86 0.01 0.018561
0.86 0.01 0.018453
0.87 0.01 0.018345
0.87 0.01 0.018238
0.88 0.01 0.018131
0.88 0.01 0.018026
0.89 0.01 0.017922
0.89 0.01 0.017820
0.90 0.01 0.017720
0.90 0.01 0.017623
0.91 0.01 0.017530
0.91 0.01 0.017440
0.92 0.01 0.017355
0.92 0.01 0.017274
0.93 0.01 0.017198
0.93 0.01 0.017128
0.94 0.01 0.017064
0.94 0.01 0.017006
0.95 0.01 0.016955
0.95 0.01 0.016911
0.96 0.01 0.016875
0.96 0.01 0.016846
0.97 0.01 0.016824
0.97 0.01 0.016810
0.98 0.01 0.016803
0.98 0.01 0.016803
0.99 0.01 0.016807
0.99 0.01 0.016816
1.00 0.01 0.016828

0.00 0.02 0.012129
0.01 0.02 0.012140
0.01 0.02 0.012143
0.02 0.02 0.012136
0.02 0.02 0.012122
0.03 0.02 0.012099
0.03 0.02 0.012069
0.04 0.02 0.012031
0.04 0.02 0.011987
0.05 0.02 0.011937
0.05 0.02 0.011881
0.06 0.02 0.011821
0.06 0.02 0.011756
0.07 0.02 0.011688
0.07 0.02 0.011617
0.08 0.02 0.011544
0.08 0.02 0.011469
0.09 0.02 0.011392
0.09 0.02 0.011315
0.10 0.02 0.011237
0.10 0.02 0.011160
0.11 0.02 0.011082
0.11 0.02 0.011006
0.12 0.02 0.010930
0.12 0.02 0.010856
0.13 0.02 0.010784
0.13 0.02 0.010713
0.14 0.02 0.010645
0.14 0.02 0.010578
0.15 0.02 0.010515
0.15 0.02 0.010453
0.16 0.02 0.010395
0.16 0.02 0.010339
0.17 0.02 0.010287
0.17 0.02 0.010238
0.18 0.02 0.010192
0.18 0.02 0.010149
0.19 0.02 0.010110
0.19 0.02 0.010074
0.20 0.02 0.010041
0.20 0.02 0.010013
0.21 0.02 0.009987
0.21 0.02 0.009966
0.22 0.02 0.009948
0.22 0.02 0.009934
0.23 0.02 0.009924
0.23 0.02 0.009918
0.24 0.02 0.009915
0.24 0.02 0.009916
0.25 0.02 0.009922
0.25 0.02 0.009931
0.26 0.02 0.009943
0.26 0.02 0.009960
0.27 0.02 0.009981
0.27 0.02 0.010005
0.28 0.02 0.010034
0.28 0.02 0.010066
0.29 0.02 0.010103
0.29 0.02 0.010143
0.30 0.02 0.010187
0.30 0.02 0.010235
0.31 0.02 0.010287
0.31 0.02 0.010343
0.32 0.02 0.010403
0.32 0.02 0.010466
0.33 0.02 0.010534
0.33 0.02 0.010605
0.34 0.02 0.010680
0.34 0.02 0.010759
0.35 0.02 0.010842
0.35 0.02 0.010929
0.36 0.02 0.011019
0.36 0.02 0.011113
0.37 0.02 0.011211
0.37 0.02 0.011312
0.38 0.02 0.011417
0.38 0.02 0.011526
0.39 0.02 0.011638
0.39 0.02 0.011753
0.40 0.02 0.011872
0.40 0.02 0.011994
0.41 0.02 0.012119
0.41 0.02 0.012248
0.42 0.02 0.012380
0.42 0.02 0.012514
0.43 0.02 0.012652
0.43 0.02 0.012793
0.44 0.02 0.012936
0.44 0.02 0.013082
0.45 0.02 0.013230
0.45 0.02 0.013381
0.46 0.02 0.013534
0.46 0.02 0.013689
0.47 0.02 0.013846
0.47 0.02 0.014005
0.48 0.02 0.014166
0.48 0.02 0.014328
0.49 0.02 0.014492
0.49 0.02 0.014656
0.50 0.02 0.014822
0.50 0.02 0.014989
0.51 0.02 0.015157
0.51 0.02 0.015325
0.52 0.02 0.015493
0.52 0.02 0.015661
0.53 0.02 0.015830
0.53 0.02 0.015997
0.54 0.02 0.016165
0.54 0.02 0.016332
0.55 0.02 0.016497
0.55 0.02 0.016662
0.56 0.02 0.016825
0.56 0.02 0.016987
0.57 0.02 0.017147
0.57 0.02 0.017304
0.58 0.02 0.017460
0.58 0.02 0.017613
0.59 0.02 0.017763
0.59 0.02 0.017911
0.60 0.02 0.018055
0.60 0.02 0.018196
0.61 0.02 0.018333
0.61 0.02 0.018467
0.62 0.02 0.018597
0.62 0.02 0.018722
0.63 0.02 0.018843
0.63 0.02 0.018960
0.64 0.02 0.019072
0.64 0.02 0.019179
0.65 0.02 0.019281
0.65 0.02 0.019377
0.66 0.02 0.019469
0.66 0.02 0.019555
0.67 0.02 0.019635
0.67 0.02 0.019709
0.68 0.02 0.019777
0.68 0.02 0.019840
0.69 0.02 0.019896
0.69 0.02 0.019947
0.70 0.02 0.019991
0.70 0.02 0.020029
0.71 0.02 0.020060
0.71 0.02 0.020085
0.72 0.02 0.020104
0.72 0.02 0.020117
0.73 0.02 0.020123
0.73 0.02 0.020124
0.74 0.02 0.020117
0.74 0.02 0.020105
0.75 0.02 0.020087
0.75 0.02 0.020063
0.76 0.02 0.020033
0.76 0.02 0.019997
0.77 0.02 0.019955
0.77 0.02 0.019909
0.78 0.02 0.019856
0.78 0.02 0.019799
0.79 0.02 0.019737
0.79 0.02 0.019670
0.80 0.02 0.019599
0.80 0.02 0.019524
0.81 0.02 0.019444
0.81 0.02 0.019361
0.82 0.02 0.019274
0.82 0.02 0.019185
0.83 0.02 0.019092
0.83 0.02 0.018997
0.84 0.02 0.018900
0.84 0.02 0.018801
0.85 0.02 0.018700
0.85 0.02 0.018598
0.86 0.02 0.018495
0.86 0.02 0.018392
0.87 0.02 0.018288
0.87 0.02 0.018185
0.88 0.02 0.018083
0.88 0.02 0.017982
0.89 0.02 0.017882
0.89 0.02 0.017785
0.90 0.02 0.017689
0.90 0.02 0.017597
0.91 0.02 0.017507
0.91 0.02 0.017421
0.92 0.02 0.017340
0.92 0.02 0.017262
0.93 0.02 0.017190
0.93 0.02 0.017123
0.94 0.02 0.017062
0.94 0.02 0.017006
0.95 0.02 0.016957
0.95 0.02 0.016915
0.96 0.02 0.016880
0.96 0.02 0.016851
0.97 0.02 0.016830
0.97 0.02 0.016816
0.98 0.02 0.016808
0.98 0.02 0.016807
0.99 0.02 0.016812
0.99 0.02 0.016823
1.00 0.02 0.016838

0.00 0.02 0.012144
0.01 0.02 0.012155
0.01 0.02 0.012157
0.02 0.02 0.012151
0.02 0.02 0.012136
0.03 0.02 0.012114
0.03 0.02 0.012085
0.04 0.02 0.012048
0.04 0.02 0.012006
0.05 0.02 0.011958
0.05 0.02 0.011905
0.06 0.02 0.011848
0.06 0.02 0.011786
0.07 0.02 0.011721
0.07 0.02 0.011654
0.08 0.02 0.011584
0.08 0.02 0.011513
0.09 0.02 0.011440
0.09 0.02 0.011366
0.10 0.02 0.011292
0.10 0.02 0.011218
0.11 0.02 0.011144
0.11 0.02 0.011071
0.12 0.02 0.010999
0.12 0.02 0.010928
0.13 0.02 0.010859
0.13 0.02 0.010791
0.14 0.02 0.010726
0.14 0.02 0.010662
0.15 0.02 0.010601
0.15 0.02 0.010542
0.16 0.02 0.010486
0.16 0.02 0.010433
0.17 0.02 0.010383
0.17 0.02 0.010335
0.18 0.02 0.010291
0.18 0.02 0.010250
0.19 0.02 0.010212
0.19 0.02 0.010178
0.20 0.02 0.010147
0.20 0.02 0.010119
0.21 0.02 0.010095
0.21 0.02 0.010074
0.22 0.02 0.010057
0.22 0.02 0.010044
0.23 0.02 0.010035
0.23 0.02 0.010029
0.24 0.02 0.010026
0.24 0.02 0.010028
0.25 0.02 0.010033
0.25 0.02 0.010042
0.26 0.02 0.010055
0.26 0.02 0.010071
0.27 0.02 0.010092
0.27 0.02 0.010116
0.28 0.02 0.010144
0.28 0.02 0.010176
0.29 0.02 0.010211
0.29 0.02 0.010251
0.30 0.02 0.010294
0.30 0.02 0.010341
0.31 0.02 0.010392
0.31 0.02 0.010447
0.32 0.02 0.010505
0.32 0.02 0.010567
0.33 0.02 0.010634
0.33 0.02 0.010703
0.34 0.02 0.010777
0.34 0.02 0.010854
0.35 0.02 0.010935
0.35 0.02 0.011020
0.36 0.02 0.011108
0.36 0.02 0.011200
0.37 0.02 0.011296
0.37 0.02 0.011395
0.38 0.02 0.011497
0.38 0.02 0.011603
0.39 0.02 0.011713
0.39 0.02 0.011826
0.40 0.02 0.011942
0.40 0.02 0.012061
0.41 0.02 0.012184
0.41 0.02 0.012309
0.42 0.02 0.012438
0.42 0.02 0.012570
0.43 0.02 0.012704
0.43 0.02 0.012841
0.44 0.02 0.012981
0.44 0.02 0.013124
0.45 0.02 0.013268
0.45 0.02 0.013416
0.46 0.02 0.013565
0.46 0.02 0.013717
0.47 0.02 0.013870
0.47 0.02 0.014025
0.48 0.02 0.014182
0.48 0.02 0.014340
0.49 0.02 0.014500
0.49 0.02 0.014661
0.50 0.02 0.014823
0.50 0.02 0.014986
0.51 0.02 0.015149
0.51 0.02 0.015313
0.52 0.02 0.015478
0.52 0.02 0.015642
0.53 0.02 0.015806
0.53 0.02 0.015970
0.54 0.02 0.016133
0.54 0.02 0.016296
0.55 0.02 0.016457
0.55 0.02 0.016618
0.56 0.02 0.016777
0.56 0.02 0.016935
0.57 0.02 0.017091
0.57 0.02 0.017245
0.58 0.02 0.017396
0.58 0.02 0.017546
0.59 0.02 0.017692
0.59 0.02 0.017836
0.60 0.02 0.017977
0.60 0.02 0.018114
0.61 0.02 0.018248
0.61 0.02 0.018378
0.62 0.02 0.018505
0.62 0.02 0.018627
0.63 0.02 0.018745
0.63 0.02 0.018859
0.64 0.02 0.018968
0.64 0.02 0.019072
0.65 0.02 0.019172
0.65 0.02 0.019266
0.66 0.02 0.019355
0.66 0.02 0.019439
0.67 0.02 0.019517
0.67 0.02 0.019589
0.68 0.02 0.019656
0.68 0.02 0.019717
0.69 0.02 0.019773
0.69 0.02 0.019822
0.70 0.02 0.019865
0.70 0.02 0.019902
0.71 0.02 0.019933
0.71 0.02 0.019958
0.72 0.02 0.019976
0.72 0.02 0.019989
0.73 0.02 0.019996
0.73 0.02 0.019996
0.74 0.02 0.019991
0.74 0.02 0.019979
0.75 0.02 0.019962
0.75 0.02 0.019938
0.76 0.02 0.019910
0.76 0.02 0.019875
0.77 0.02 0.019836
0.77 0.02 0.019790
0.78 0.02 0.019740
0.78 0.02 0.019685
0.79 0.02 0.019625
0.79 0.02 0.019561
0.80 0.02 0.019493
0.80 0.02 0.019420
0.81 0.02 0.019343
0.81 0.02 0.019263
0.82 0.02 0.019180
0.82 0.02 0.019094
0.83 0.02 0.019004
0.83 0.02 0.018913
0.84 0.02 0.018819
0.84 0.02 0.018724
0.85 0.02 0.018627
0.85 0.02 0.018529
0.86 0.02 0.018430
0.86 0.02 0.018330
0.87 0.02 0.018231
0.87 0.02 0.018132
0.88 0.02 0.018034
0.88 0.02 0.017937
0.89 0.02 0.017841
0.89 0.02 0.017747
0.90 0.02 0.017656
0.90 0.02 0.017567
0.91 0.02 0.017481
0.91 0.02 0.017399
0.92 0.02 0.017320
0.92 0.02 0.017246
0.93 0.02 0.017177
0.93 0.02 0.017112
0.94 0.02 0.017053
0.94 0.02 0.017000
0.95 0.02 0.016953
0.95 0.02 0.016912
0.96 0.02 0.016878
0.96 0.02 0.016850
0.97 0.02 0.016829
0.97 0.02 0.016815
0.98 0.02 0.016807
0.98 0.02 0.016806
0.99 0.02 0.016812
0.99 0.02 0.016823
1.00 0.02 0.016842

0.00 0.03 0.012170
0.01 0.03 0.012180
0.01 0.03 0.012181
0.02 0.03 0.012173
0.02 0.03 0.012158
0.03 0.03 0.012136
0.03 0.03 0.012107
0.04 0.03 0.012072
0.04 0.03 0.012031
0.05 0.03 0.011984
0.05 0.03 0.011933
0.06 0.03 0.011878
0.06 0.03 0.011819
0.07 0.03 0.011758
0.07 0.03 0.011693
0.08 0.03 0.011626
0.08 0.03 0.011558
0.09 0.03 0.011488
0.09 0.03 0.011418
0.10 0.03 0.011347
0.10 0.03 0.011276
0.11 0.03 0.011206
0.11 0.03 0.011136
0.12 0.03 0.011067
0.12 0.03 0.010999
0.13 0.03 0.010932
0.13 0.03 0.010867
0.14 0.03 0.010804
0.14 0.03 0.010744
0.15 0.03 0.010685
0.15 0.03 0.010628
0.16 0.03 0.010575
0.16 0.03 0.010523
0.17 0.03 0.010475
0.17 0.03 0.010429
0.18 0.03 0.010387
0.18 0.03 0.010347
0.19 0.03 0.010311
0.19 0.03 0.010278
0.20 0.03 0.010248
0.20 0.03 0.010222
0.21 0.03 0.010199
0.21 0.03 0.010179
0.22 0.03 0.010163
0.22 0.03 0.010150
0.23 0.03 0.010141
0.23 0.03 0.010136
0.24 0.03 0.010134
0.24 0.03 0.010135
0.25 0.03 0.010141
0.25 0.03 0.010150
0.26 0.03 0.010162
0.26 0.03 0.010179
0.27 0.03 0.010199
0.27 0.03 0.010223
0.28 0.03 0.010250
0.28 0.03 0.010281
0.29 0.03 0.010316
0.29 0.03 0.010355
0.30 0.03 0.010397
0.30 0.03 0.010443
0.31 0.03 0.010493
0.31 0.03 0.010547
0.32 0.03 0.010604
0.32 0.03 0.010665
0.33 0.03 0.010729
0.33 0.03 0.010798
0.34 0.03 0.010870
0.34 0.03 0.010945
0.35 0.03 0.011024
0.35 0.03 0.011107
0.36 0.03 0.011193
0.36 0.03 0.011283
0.37 0.03 0.011377
0.37 0.03 0.011473
0.38 0.03 0.011574
