0.18 0.01 -0.002655 0.000281 0.002669
0.20 0.01 -0.002991 0.000290 0.003005
0.21 0.01 -0.003337 0.000296 0.003350
0.21 0.01 -0.003689 0.000301 0.003701
0.23 0.01 -0.004047 0.000305 0.004058
0.24 0.01 -0.004409 0.000308 0.004419
0.24 0.01 -0.004773 0.000310 0.004783
0.26 0.01 -0.005138 0.000310 0.005147
0.27 0.01 -0.005503 0.000309 0.005512
0.28 0.01 -0.005866 0.000307 0.005874
0.29 0.01 -0.006227 0.000304 0.006234
0.29 0.01 -0.006583 0.000301 0.006590
0.30 0.01 -0.006935 0.000296 0.006941
0.32 0.01 -0.007280 0.000290 0.007285
0.33 0.01 -0.007617 0.000283 0.007622
0.34 0.01 -0.007946 0.000275 0.007951
0.35 0.01 -0.008265 0.000267 0.008269
0.35 0.01 -0.008572 0.000257 0.008576
0.36 0.01 -0.008868 0.000246 0.008871
0.38 0.01 -0.009150 0.000234 0.009153
0.39 0.01 -0.009418 0.000222 0.009421
0.40 0.01 -0.009670 0.000208 0.009672
0.41 0.01 -0.009905 0.000193 0.009907
0.42 0.01 -0.010123 0.000178 0.010124
0.42 0.01 -0.010321 0.000161 0.010322
0.43 0.01 -0.010499 0.000144 0.010500
0.45 0.01 -0.010656 0.000125 0.010657
0.46 0.01 -0.010791 0.000106 0.010792
0.47 0.01 -0.010903 0.000086 0.010903
0.48 0.01 -0.010991 0.000065 0.010991
0.48 0.01 -0.011054 0.000044 0.011054
0.49 0.01 -0.011091 0.000022 0.011091
0.51 0.01 -0.011102 -0.000001 0.011102
0.52 0.01 -0.011086 -0.000024 0.011086
0.53 0.01 -0.011043 -0.000047 0.011044
0.54 0.01 -0.010973 -0.000071 0.010973
0.55 0.01 -0.010875 -0.000095 0.010875
0.56 0.01 -0.010749 -0.000118 0.010750
0.57 0.01 -0.010596 -0.000142 0.010597
0.58 0.01 -0.010415 -0.000165 0.010417
0.58 0.01 -0.010208 -0.000187 0.010210
0.59 0.01 -0.009975 -0.000210 0.009977
0.60 0.01 -0.009716 -0.000231 0.009719
0.61 0.01 -0.009433 -0.000251 0.009436
0.62 0.01 -0.009127 -0.000270 0.009131
0.64 0.01 -0.008799 -0.000288 0.008804
0.65 0.01 -0.008451 -0.000305 0.008456
0.66 0.01 -0.008084 -0.000320 0.008091
0.67 0.01 -0.007701 -0.000334 0.007708
0.68 0.01 -0.007304 -0.000345 0.007312
0.69 0.01 -0.006893 -0.000355 0.006903
0.70 0.01 -0.006473 -0.000362 0.006484
0.70 0.01 -0.006046 -0.000368 0.006057
0.71 0.01 -0.005613 -0.000371 0.005625
0.72 0.01 -0.005178 -0.000372 0.005191
0.73 0.01 -0.004743 -0.000370 0.004758
0.74 0.01 -0.004312 -0.000366 0.004327
0.76 0.01 -0.003886 -0.000360 0.003902
0.77 0.01 -0.003468 -0.000352 0.003486
0.78 0.01 -0.003062 -0.000341 0.003081
0.79 0.01 -0.002669 -0.000328 0.002690
0.80 0.01 -0.002293 -0.000312 0.002315
0.81 0.01 -0.001936 -0.000295 0.001959
0.82 0.01 -0.001600 -0.000276 0.001624
0.83 0.01 -0.001287 -0.000255 0.001312
0.83 0.01 -0.001000 -0.000232 0.001026
0.84 0.01 -0.000739 -0.000208 0.000768
0.85 0.01 -0.000507 -0.000183 0.000539
0.86 0.01 -0.000304 -0.000157 0.000342
0.88 0.01 -0.000132 -0.000130 0.000185
0.89 0.01 0.000010 -0.000103 0.000103
0.90 0.01 0.000120 -0.000076 0.000142
0.91 0.01 0.000200 -0.000049 0.000206
0.92 0.01 0.000250 -0.000024 0.000251
0.93 0.01 0.000272 0.000000 0.000272
0.94 0.01 0.000268 0.000021 0.000269
0.95 0.01 0.000242 0.000039 0.000245
0.96 0.01 0.000199 0.000052 0.000206
0.96 0.01 0.000145 0.000058 0.000156
0.97 0.01 0.000089 0.000054 0.000104
0.98 0.01 0.000040 0.000040 0.000056
0.99 0.01 0.000009 0.000014 0.000017
0.01 0.03 0.000010 -0.000038 0.000039
0.01 0.03 0.000034 -0.000066 0.000074
0.03 0.03 0.000057 -0.000057 0.000081
0.04 0.03 0.000061 -0.000023 0.000065
0.04 0.03 0.000035 0.000027 0.000044
0.06 0.03 -0.000030 0.000086 0.000091
0.07 0.03 -0.000137 0.000150 0.000204
0.07 0.03 -0.000290 0.000216 0.000361
0.09 0.03 -0.000488 0.000280 0.000563
0.10 0.03 -0.000731 0.000342 0.000808
0.10 0.03 -0.001017 0.000401 0.001094
0.12 0.03 -0.001344 0.000456 0.001420
0.12 0.03 -0.001709 0.000506 0.001783
0.14 0.03 -0.002109 0.000552 0.002180
0.14 0.03 -0.002540 0.000594 0.002609
0.15 0.03 -0.003000 0.000631 0.003066
0.17 0.03 -0.003486 0.000663 0.003549
0.18 0.03 -0.003994 0.000691 0.004053
0.18 0.03 -0.004521 0.000716 0.004578
0.20 0.03 -0.005065 0.000736 0.005119
0.21 0.03 -0.005623 0.000753 0.005673
0.21 0.03 -0.006192 0.000766 0.006239
0.23 0.03 -0.006769 0.000776 0.006813
0.24 0.03 -0.007352 0.000783 0.007394
0.24 0.03 -0.007939 0.000786 0.007978
0.26 0.03 -0.008528 0.000787 0.008564
0.27 0.03 -0.009116 0.000785 0.009150
0.28 0.03 -0.009702 0.000780 0.009733
0.29 0.03 -0.010283 0.000773 0.010312
0.29 0.03 -0.010857 0.000763 0.010883
0.30 0.03 -0.011422 0.000750 0.011447
0.32 0.03 -0.011977 0.000735 0.012000
0.33 0.03 -0.012519 0.000718 0.012540
0.34 0.03 -0.013047 0.000698 0.013066
0.35 0.03 -0.013559 0.000675 0.013576
0.35 0.03 -0.014053 0.000650 0.014068
0.36 0.03 -0.014526 0.000622 0.014540
0.38 0.03 -0.014978 0.000592 0.014990
0.39 0.03 -0.015406 0.000560 0.015416
0.40 0.03 -0.015809 0.000525 0.015817
0.41 0.03 -0.016184 0.000487 0.016191
0.42 0.03 -0.016530 0.000447 0.016536
0.42 0.03 -0.016845 0.000405 0.016850
0.43 0.03 -0.017128 0.000361 0.017132
0.45 0.03 -0.017376 0.000314 0.017379
0.46 0.03 -0.017589 0.000265 0.017591
0.47 0.03 -0.017765 0.000214 0.017766
0.48 0.03 -0.017902 0.000162 0.017902
0.48 0.03 -0.017999 0.000107 0.017999
0.49 0.03 -0.018055 0.000052 0.018055
0.51 0.03 -0.018069 -0.000005 0.018069
0.52 0.03 -0.018041 -0.000064 0.018041
0.53 0.03 -0.017969 -0.000122 0.017969
0.54 0.03 -0.017853 -0.000182 0.017854
0.55 0.03 -0.017693 -0.000241 0.017695
0.56 0.03 -0.017490 -0.000301 0.017492
0.57 0.03 -0.017242 -0.000360 0.017246
0.58 0.03 -0.016952 -0.000418 0.016957
0.58 0.03 -0.016619 -0.000475 0.016626
0.59 0.03 -0.016245 -0.000530 0.016253
0.60 0.03 -0.015830 -0.000583 0.015841
0.61 0.03 -0.015378 -0.000634 0.015391
0.62 0.03 -0.014888 -0.000683 0.014904
0.64 0.03 -0.014365 -0.000728 0.014383
0.65 0.03 -0.013810 -0.000769 0.013831
0.66 0.03 -0.013225 -0.000807 0.013250
0.67 0.03 -0.012614 -0.000841 0.012642
0.68 0.03 -0.011980 -0.000870 0.012012
0.69 0.03 -0.011327 -0.000894 0.011362
0.70 0.03 -0.010658 -0.000913 0.010697
0.70 0.03 -0.009977 -0.000926 0.010020
0.71 0.03 -0.009288 -0.000934 0.009335
0.72 0.03 -0.008594 -0.000937 0.008645
0.73 0.03 -0.007901 -0.000933 0.007956
0.74 0.03 -0.007213 -0.000924 0.007272
0.76 0.03 -0.006533 -0.000909 0.006596
0.77 0.03 -0.005866 -0.000888 0.005933
0.78 0.03 -0.005216 -0.000861 0.005287
0.79 0.03 -0.004588 -0.000829 0.004662
0.80 0.03 -0.003985 -0.000791 0.004063
0.81 0.03 -0.003411 -0.000748 0.003492
0.82 0.03 -0.002869 -0.000700 0.002954
0.83 0.03 -0.002364 -0.000648 0.002451
0.83 0.03 -0.001897 -0.000593 0.001988
0.84 0.03 -0.001472 -0.000533 0.001566
0.85 0.03 -0.001091 -0.000471 0.001188
0.86 0.03 -0.000755 -0.000407 0.000858
0.88 0.03 -0.000466 -0.000341 0.000577
0.89 0.03 -0.000225 -0.000274 0.000355
0.90 0.03 -0.000031 -0.000208 0.000210
0.91 0.03 0.000116 -0.000143 0.000185
0.92 0.03 0.000218 -0.000081 0.000233
0.93 0.03 0.000277 -0.000023 0.000278
0.94 0.03 0.000297 0.000028 0.000298
0.95 0.03 0.000283 0.000071 0.000292
0.96 0.03 0.000242 0.000103 0.000263
0.96 0.03 0.000183 0.000119 0.000219
0.97 0.03 0.000116 0.000116 0.000164
0.98 0.03 0.000054 0.000089 0.000104
0.99 0.03 0.000013 0.000036 0.000039
0.01 0.04 0.000007 -0.000055 0.000056
0.01 0.04 0.000021 -0.000086 0.000089
0.03 0.04 0.000023 -0.000061 0.000065
0.04 0.04 -0.000004 0.000004 0.000006
0.04 0.04 -0.000072 0.000095 0.000120
0.06 0.04 -0.000191 0.000202 0.000278
0.07 0.04 -0.000365 0.000317 0.000483
0.07 0.04 -0.000597 0.000434 0.000738
0.09 0.04 -0.000887 0.000550 0.001044
0.10 0.04 -0.001234 0.000663 0.001401
0.10 0.04 -0.001637 0.000770 0.001809
0.12 0.04 -0.002093 0.000870 0.002267
0.12 0.04 -0.002598 0.000962 0.002770
0.14 0.04 -0.003148 0.001047 0.003318
0.14 0.04 -0.003740 0.001123 0.003905
0.15 0.04 -0.004370 0.001191 0.004529
0.17 0.04 -0.005033 0.001251 0.005186
0.18 0.04 -0.005726 0.001304 0.005872
0.18 0.04 -0.006444 0.001349 0.006584
0.20 0.04 -0.007185 0.001387 0.007317
0.21 0.04 -0.007943 0.001418 0.008069
0.21 0.04 -0.008717 0.001443 0.008835
0.23 0.04 -0.009501 0.001461 0.009613
0.24 0.04 -0.010294 0.001473 0.010399
0.24 0.04 -0.011091 0.001480 0.011190
0.26 0.04 -0.011891 0.001481 0.011983
0.27 0.04 -0.012689 0.001477 0.012775
0.28 0.04 -0.013484 0.001468 0.013563
0.29 0.04 -0.014271 0.001454 0.014345
0.29 0.04 -0.015050 0.001434 0.015118
0.30 0.04 -0.015816 0.001410 0.015878
0.32 0.04 -0.016567 0.001381 0.016625
0.33 0.04 -0.017301 0.001348 0.017354
0.34 0.04 -0.018015 0.001310 0.018063
0.35 0.04 -0.018707 0.001266 0.018750
0.35 0.04 -0.019374 0.001219 0.019412
0.36 0.04 -0.020013 0.001166 0.020047
0.38 0.04 -0.020622 0.001109 0.020652
0.39 0.04 -0.021199 0.001047 0.021225
0.40 0.04 -0.021741 0.000981 0.021763
0.41 0.04 -0.022245 0.000910 0.022263
0.42 0.04 -0.022709 0.000835 0.022725
0.42 0.04 -0.023132 0.000755 0.023144
0.43 0.04 -0.023510 0.000671 0.023520
0.45 0.04 -0.023842 0.000583 0.023849
0.46 0.04 -0.024125 0.000492 0.024130
0.47 0.04 -0.024358 0.000396 0.024361
0.48 0.04 -0.024538 0.000297 0.024540
0.48 0.04 -0.024665 0.000196 0.024666
0.49 0.04 -0.024736 0.000091 0.024737
0.51 0.04 -0.024751 -0.000016 0.024751
0.52 0.04 -0.024709 -0.000124 0.024709
0.53 0.04 -0.024608 -0.000234 0.024609
0.54 0.04 -0.024449 -0.000345 0.024451
0.55 0.04 -0.024230 -0.000456 0.024235
0.56 0.04 -0.023953 -0.000567 0.023960
0.57 0.04 -0.023618 -0.000677 0.023627
0.58 0.04 -0.023224 -0.000785 0.023237
0.58 0.04 -0.022774 -0.000891 0.022792
0.59 0.04 -0.022269 -0.000993 0.022291
0.60 0.04 -0.021710 -0.001093 0.021738
0.61 0.04 -0.021101 -0.001187 0.021134
0.62 0.04 -0.020442 -0.001277 0.020482
0.64 0.04 -0.019738 -0.001361 0.019785
0.65 0.04 -0.018991 -0.001438 0.019046
0.66 0.04 -0.018206 -0.001508 0.018268
0.67 0.04 -0.017385 -0.001571 0.017456
0.68 0.04 -0.016534 -0.001624 0.016613
0.69 0.04 -0.015656 -0.001669 0.015745
0.70 0.04 -0.014758 -0.001705 0.014856
0.70 0.04 -0.013843 -0.001730 0.013951
0.71 0.04 -0.012917 -0.001746 0.013034
0.72 0.04 -0.011985 -0.001750 0.012112
0.73 0.04 -0.011054 -0.001744 0.011190
0.74 0.04 -0.010127 -0.001728 0.010274
0.76 0.04 -0.009212 -0.001700 0.009368
0.77 0.04 -0.008314 -0.001662 0.008478
0.78 0.04 -0.007437 -0.001613 0.007610
0.79 0.04 -0.006588 -0.001554 0.006769
0.80 0.04 -0.005772 -0.001485 0.005960
0.81 0.04 -0.004994 -0.001406 0.005188
0.82 0.04 -0.004258 -0.001319 0.004458
0.83 0.04 -0.003569 -0.001224 0.003773
0.83 0.04 -0.002931 -0.001122 0.003138
0.84 0.04 -0.002346 -0.001013 0.002556
0.85 0.04 -0.001819 -0.000900 0.002029
0.86 0.04 -0.001350 -0.000782 0.001560
0.88 0.04 -0.000943 -0.000662 0.001152
0.89 0.04 -0.000597 -0.000541 0.000806
0.90 0.04 -0.000313 -0.000420 0.000524
0.91 0.04 -0.000090 -0.000302 0.000315
0.92 0.04 0.000074 -0.000189 0.000203
0.93 0.04 0.000183 -0.000084 0.000202
0.94 0.04 0.000242 0.000010 0.000242
0.95 0.04 0.000255 0.000089 0.000271
0.96 0.04 0.000233 0.000149 0.000276
0.96 0.04 0.000184 0.000182 0.000259
0.97 0.04 0.000121 0.000183 0.000220
0.98 0.04 0.000058 0.000146 0.000157
0.99 0.04 0.000015 0.000064 0.000066
0.01 0.04 0.000003 -0.000065 0.000065
0.01 0.04 0.000000 -0.000088 0.000088
0.03 0.04 -0.000027 -0.000034 0.000044
0.04 0.04 -0.000096 0.000073 0.000121
0.04 0.04 -0.000218 0.000217 0.000308
0.06 0.04 -0.000402 0.000382 0.000555
0.07 0.04 -0.000651 0.000560 0.000859
0.07 0.04 -0.000970 0.000741 0.001221
0.09 0.04 -0.001358 0.000921 0.001641
0.10 0.04 -0.001814 0.001096 0.002119
0.10 0.04 -0.002336 0.001262 0.002655
0.12 0.04 -0.002921 0.001418 0.003247
0.12 0.04 -0.003565 0.001563 0.003892
0.14 0.04 -0.004263 0.001695 0.004588
0.14 0.04 -0.005012 0.001815 0.005330
0.15 0.04 -0.005805 0.001922 0.006115
0.17 0.04 -0.006640 0.002018 0.006940
0.18 0.04 -0.007510 0.002101 0.007798
0.18 0.04 -0.008411 0.002172 0.008687
0.20 0.04 -0.009339 0.002232 0.009602
0.21 0.04 -0.010289 0.002281 0.010539
0.21 0.04 -0.011257 0.002320 0.011493
0.23 0.04 -0.012238 0.002349 0.012462
0.24 0.04 -0.013229 0.002369 0.013440
0.24 0.04 -0.014226 0.002379 0.014423
0.26 0.04 -0.015224 0.002380 0.015409
0.27 0.04 -0.016221 0.002373 0.016394
0.28 0.04 -0.017213 0.002358 0.017373
0.29 0.04 -0.018195 0.002334 0.018344
0.29 0.04 -0.019166 0.002303 0.019304
0.30 0.04 -0.020121 0.002263 0.020248
0.32 0.04 -0.021057 0.002216 0.021173
0.33 0.04 -0.021971 0.002161 0.022077
0.34 0.04 -0.022860 0.002099 0.022956
0.35 0.04 -0.023720 0.002029 0.023806
0.35 0.04 -0.024548 0.001951 0.024626
0.36 0.04 -0.025342 0.001866 0.025411
0.38 0.04 -0.026098 0.001774 0.026158
0.39 0.04 -0.026812 0.001674 0.026865
0.40 0.04 -0.027483 0.001567 0.027528
0.41 0.04 -0.028107 0.001453 0.028144
0.42 0.04 -0.028681 0.001331 0.028712
0.42 0.04 -0.029202 0.001203 0.029227
0.43 0.04 -0.029668 0.001068 0.029687
0.45 0.04 -0.030076 0.000927 0.030090
0.46 0.04 -0.030423 0.000779 0.030433
0.47 0.04 -0.030708 0.000626 0.030714
0.48 0.04 -0.030927 0.000468 0.030931
0.48 0.04 -0.031080 0.000305 0.031082
0.49 0.04 -0.031164 0.000138 0.031165
0.51 0.04 -0.031179 -0.000033 0.031179
0.52 0.04 -0.031122 -0.000206 0.031123
0.53 0.04 -0.030993 -0.000382 0.030996
0.54 0.04 -0.030792 -0.000558 0.030797
0.55 0.04 -0.030518 -0.000735 0.030527
0.56 0.04 -0.030171 -0.000911 0.030185
0.57 0.04 -0.029753 -0.001086 0.029773
0.58 0.04 -0.029263 -0.001258 0.029290
0.58 0.04 -0.028704 -0.001426 0.028740
0.59 0.04 -0.028077 -0.001590 0.028122
0.60 0.04 -0.027384 -0.001747 0.027440
0.61 0.04 -0.026629 -0.001898 0.026696
0.62 0.04 -0.025813 -0.002040 0.025894
0.64 0.04 -0.024942 -0.002173 0.025036
0.65 0.04 -0.024018 -0.002296 0.024128
0.66 0.04 -0.023046 -0.002408 0.023172
0.67 0.04 -0.022032 -0.002507 0.022174
0.68 0.04 -0.020979 -0.002592 0.021139
0.69 0.04 -0.019895 -0.002664 0.020072
0.70 0.04 -0.018783 -0.002720 0.018979
0.70 0.04 -0.017652 -0.002761 0.017866
0.71 0.04 -0.016506 -0.002786 0.016740
0.72 0.04 -0.015353 -0.002794 0.015606
0.73 0.04 -0.014200 -0.002786 0.014470
0.74 0.04 -0.013052 -0.002760 0.013341
0.76 0.04 -0.011917 -0.002718 0.012223
0.77 0.04 -0.010802 -0.002658 0.011124
0.78 0.04 -0.009713 -0.002582 0.010050
0.79 0.04 -0.008657 -0.002490 0.009007
0.80 0.04 -0.007639 -0.002382 0.008002
0.81 0.04 -0.006667 -0.002260 0.007040
0.82 0.04 -0.005746 -0.002123 0.006126
0.83 0.04 -0.004880 -0.001975 0.005265
0.83 0.04 -0.004076 -0.001815 0.004461
0.84 0.04 -0.003335 -0.001645 0.003719
0.85 0.04 -0.002664 -0.001467 0.003041
0.86 0.04 -0.002063 -0.001284 0.002430
0.88 0.04 -0.001535 -0.001096 0.001886
0.89 0.04 -0.001081 -0.000906 0.001411
0.90 0.04 -0.000701 -0.000718 0.001004
0.91 0.04 -0.000394 -0.000534 0.000664
0.92 0.04 -0.000158 -0.000358 0.000391
0.93 0.04 0.000012 -0.000194 0.000194
0.94 0.04 0.000120 -0.000046 0.000129
0.95 0.04 0.000174 0.000078 0.000191
0.96 0.04 0.000182 0.000174 0.000252
0.96 0.04 0.000156 0.000232 0.000280
0.97 0.04 0.000107 0.000245 0.000267
0.98 0.04 0.000054 0.000201 0.000208
0.99 0.04 0.000014 0.000092 0.000093
0.01 0.06 -0.000003 -0.000065 0.000065
0.01 0.06 -0.000025 -0.000064 0.000068
0.03 0.06 -0.000088 0.000032 0.000094
0.04 0.06 -0.000207 0.000194 0.000284
0.04 0.06 -0.000390 0.000402 0.000560
0.06 0.06 -0.000646 0.000637 0.000908
0.07 0.06 -0.000979 0.000888 0.001322
0.07 0.06 -0.001391 0.001144 0.001801
0.09 0.06 -0.001882 0.001398 0.002344
0.10 0.06 -0.002451 0.001644 0.002951
0.10 0.06 -0.003094 0.001879 0.003620
0.12 0.06 -0.003809 0.002101 0.004350
0.12 0.06 -0.004592 0.002306 0.005138
0.14 0.06 -0.005436 0.002495 0.005981
0.14 0.06 -0.006338 0.002666 0.006876
0.15 0.06 -0.007292 0.002819 0.007818
0.17 0.06 -0.008292 0.002955 0.008803
0.18 0.06 -0.009334 0.003075 0.009827
0.18 0.06 -0.010411 0.003177 0.010885
0.20 0.06 -0.011518 0.003263 0.011972
0.21 0.06 -0.012651 0.003334 0.013083
0.21 0.06 -0.013805 0.003389 0.014215
0.23 0.06 -0.014974 0.003431 0.015362
0.24 0.06 -0.016153 0.003458 0.016519
0.24 0.06 -0.017339 0.003472 0.017683
0.26 0.06 -0.018527 0.003473 0.018849
0.27 0.06 -0.019712 0.003462 0.020013
0.28 0.06 -0.020890 0.003439 0.021171
0.29 0.06 -0.022057 0.003403 0.022318
0.29 0.06 -0.023209 0.003356 0.023450
0.30 0.06 -0.024342 0.003298 0.024564
0.32 0.06 -0.025452 0.003228 0.025656
0.33 0.06 -0.026535 0.003147 0.026721
0.34 0.06 -0.027588 0.003055 0.027757
0.35 0.06 -0.028606 0.002952 0.028758
0.35 0.06 -0.029586 0.002837 0.029722
0.36 0.06 -0.030525 0.002712 0.030645
0.38 0.06 -0.031418 0.002577 0.031523
0.39 0.06 -0.032262 0.002430 0.032353
0.40 0.06 -0.033053 0.002273 0.033131
0.41 0.06 -0.033788 0.002105 0.033853
0.42 0.06 -0.034463 0.001928 0.034517
0.42 0.06 -0.035076 0.001740 0.035119
0.43 0.06 -0.035623 0.001543 0.035656
0.45 0.06 -0.036101 0.001337 0.036126
0.46 0.06 -0.036507 0.001122 0.036525
0.47 0.06 -0.036839 0.000899 0.036850
0.48 0.06 -0.037094 0.000669 0.037100
0.48 0.06 -0.037271 0.000432 0.037273
0.49 0.06 -0.037366 0.000190 0.037366
0.51 0.06 -0.037379 -0.000058 0.037379
0.52 0.06 -0.037308 -0.000309 0.037309
0.53 0.06 -0.037152 -0.000563 0.037156
0.54 0.06 -0.036911 -0.000819 0.036920
0.55 0.06 -0.036585 -0.001075 0.036601
0.56 0.06 -0.036173 -0.001330 0.036198
0.57 0.06 -0.035677 -0.001582 0.035712
0.58 0.06 -0.035098 -0.001831 0.035145
0.58 0.06 -0.034437 -0.002074 0.034499
0.59 0.06 -0.033696 -0.002310 0.033775
0.60 0.06 -0.032879 -0.002537 0.032977
0.61 0.06 -0.031988 -0.002755 0.032106
0.62 0.06 -0.031026 -0.002960 0.031167
0.64 0.06 -0.029999 -0.003152 0.030165
0.65 0.06 -0.028911 -0.003330 0.029102
0.66 0.06 -0.027767 -0.003490 0.027985
0.67 0.06 -0.026572 -0.003633 0.026819
0.68 0.06 -0.025332 -0.003757 0.025609
0.69 0.06 -0.024055 -0.003861 0.024363
0.70 0.06 -0.022746 -0.003943 0.023085
0.70 0.06 -0.021412 -0.004003 0.021783
0.71 0.06 -0.020062 -0.004040 0.020465
0.72 0.06 -0.018702 -0.004053 0.019136
0.73 0.06 -0.017341 -0.004042 0.017806
0.74 0.06 -0.015986 -0.004007 0.016480
